Data,Hora,Estacao,Codigo,Poluente,Valor,Unidade,Tipo
2018-01-05,16:30:00,Pref - Tijuca,RJ88,SO2,1.94,ug/m3,automatico
2018-01-05,17:30:00,Pref - Tijuca,RJ88,SO2,3.08,ug/m3,automatico
2018-01-05,18:30:00,Pref - Tijuca,RJ88,SO2,4.33,ug/m3,automatico
2018-01-05,19:30:00,Pref - Tijuca,RJ88,SO2,3.53,ug/m3,automatico
2018-01-05,20:30:00,Pref - Tijuca,RJ88,SO2,3.34,ug/m3,automatico
2018-01-05,21:30:00,Pref - Tijuca,RJ88,SO2,7.72,ug/m3,automatico
2018-01-05,22:30:00,Pref - Tijuca,RJ88,SO2,5.71,ug/m3,automatico
2018-01-05,23:30:00,Pref - Tijuca,RJ88,SO2,4.36,ug/m3,automatico
2018-01-06,01:30:00,Pref - Tijuca,RJ88,SO2,5.4,ug/m3,automatico
2018-01-06,02:30:00,Pref - Tijuca,RJ88,SO2,3.28,ug/m3,automatico
2018-01-06,03:30:00,Pref - Tijuca,RJ88,SO2,2.37,ug/m3,automatico
2018-01-06,04:30:00,Pref - Tijuca,RJ88,SO2,1.69,ug/m3,automatico
2018-01-06,05:30:00,Pref - Tijuca,RJ88,SO2,1.39,ug/m3,automatico
2018-01-06,06:30:00,Pref - Tijuca,RJ88,SO2,1.48,ug/m3,automatico
2018-01-06,07:30:00,Pref - Tijuca,RJ88,SO2,2.17,ug/m3,automatico
2018-01-06,08:30:00,Pref - Tijuca,RJ88,SO2,5.32,ug/m3,automatico
2018-01-06,09:30:00,Pref - Tijuca,RJ88,SO2,5.03,ug/m3,automatico
2018-01-06,10:30:00,Pref - Tijuca,RJ88,SO2,11.09,ug/m3,automatico
2018-01-06,11:30:00,Pref - Tijuca,RJ88,SO2,11.31,ug/m3,automatico
2018-01-06,12:30:00,Pref - Tijuca,RJ88,SO2,5.52,ug/m3,automatico
2018-01-06,13:30:00,Pref - Tijuca,RJ88,SO2,2.04,ug/m3,automatico
2018-01-06,14:30:00,Pref - Tijuca,RJ88,SO2,2.14,ug/m3,automatico
2018-01-06,15:30:00,Pref - Tijuca,RJ88,SO2,1.36,ug/m3,automatico
2018-01-06,16:30:00,Pref - Tijuca,RJ88,SO2,3.02,ug/m3,automatico
2018-01-06,17:30:00,Pref - Tijuca,RJ88,SO2,1.88,ug/m3,automatico
2018-01-06,18:30:00,Pref - Tijuca,RJ88,SO2,2.29,ug/m3,automatico
2018-01-06,19:30:00,Pref - Tijuca,RJ88,SO2,1.94,ug/m3,automatico
2018-01-06,20:30:00,Pref - Tijuca,RJ88,SO2,1.7,ug/m3,automatico
2018-01-06,21:30:00,Pref - Tijuca,RJ88,SO2,1.69,ug/m3,automatico
