Data,Hora,Estacao,Codigo,Poluente,Valor,Unidade,Tipo
2016-01-08,21:00:00,CSN,PR03,SO2,53.71,ug/m3,automatico
2016-01-08,22:00:00,CSN,PR03,SO2,29.344,ug/m3,automatico
2016-01-08,23:00:00,CSN,PR03,SO2,18.34,ug/m3,automatico
2016-01-08,00:00:00,CSN,PR03,SO2,25.676,ug/m3,automatico
2016-01-09,01:00:00,CSN,PR03,SO2,7.86,ug/m3,automatico
2016-01-09,02:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-09,03:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-09,04:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-09,05:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-09,06:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-09,07:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-09,08:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-09,09:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-09,10:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-09,11:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-09,12:00:00,CSN,PR03,SO2,0.262,ug/m3,automatico
2016-01-09,13:00:00,CSN,PR03,SO2,0.262,ug/m3,automatico
2016-01-09,14:00:00,CSN,PR03,SO2,1.31,ug/m3,automatico
2016-01-09,15:00:00,CSN,PR03,SO2,2.096,ug/m3,automatico
2016-01-09,16:00:00,CSN,PR03,SO2,2.882,ug/m3,automatico
2016-01-09,17:00:00,CSN,PR03,SO2,3.668,ug/m3,automatico
2016-01-09,18:00:00,CSN,PR03,SO2,4.716,ug/m3,automatico
2016-01-09,19:00:00,CSN,PR03,SO2,28.034,ug/m3,automatico
2016-01-09,20:00:00,CSN,PR03,SO2,43.492,ug/m3,automatico
2016-01-09,21:00:00,CSN,PR03,SO2,10.218,ug/m3,automatico
2016-01-09,22:00:00,CSN,PR03,SO2,30.392,ug/m3,automatico
2016-01-09,23:00:00,CSN,PR03,SO2,17.292,ug/m3,automatico
2016-01-09,00:00:00,CSN,PR03,SO2,50.304,ug/m3,automatico
2016-01-10,01:00:00,CSN,PR03,SO2,53.448,ug/m3,automatico
2016-01-10,02:00:00,CSN,PR03,SO2,52.924,ug/m3,automatico
2016-01-10,03:00:00,CSN,PR03,SO2,71.002,ug/m3,automatico
2016-01-10,04:00:00,CSN,PR03,SO2,63.666,ug/m3,automatico
2016-01-10,05:00:00,CSN,PR03,SO2,41.658,ug/m3,automatico
2016-01-10,06:00:00,CSN,PR03,SO2,30.392,ug/m3,automatico
2016-01-10,07:00:00,CSN,PR03,SO2,39.038,ug/m3,automatico
2016-01-10,08:00:00,CSN,PR03,SO2,11.004,ug/m3,automatico
2016-01-10,09:00:00,CSN,PR03,SO2,9.694,ug/m3,automatico
2016-01-10,10:00:00,CSN,PR03,SO2,5.502,ug/m3,automatico
2016-01-10,11:00:00,CSN,PR03,SO2,2.358,ug/m3,automatico
2016-01-10,12:00:00,CSN,PR03,SO2,1.048,ug/m3,automatico
2016-01-10,13:00:00,CSN,PR03,SO2,1.572,ug/m3,automatico
2016-01-10,14:00:00,CSN,PR03,SO2,3.406,ug/m3,automatico
2016-01-10,15:00:00,CSN,PR03,SO2,3.93,ug/m3,automatico
2016-01-10,16:00:00,CSN,PR03,SO2,3.406,ug/m3,automatico
2016-01-10,17:00:00,CSN,PR03,SO2,4.192,ug/m3,automatico
2016-01-10,18:00:00,CSN,PR03,SO2,4.192,ug/m3,automatico
2016-01-10,19:00:00,CSN,PR03,SO2,3.144,ug/m3,automatico
2016-01-10,20:00:00,CSN,PR03,SO2,1.834,ug/m3,automatico
2016-01-10,21:00:00,CSN,PR03,SO2,1.31,ug/m3,automatico
2016-01-10,22:00:00,CSN,PR03,SO2,0.524,ug/m3,automatico
2016-01-10,23:00:00,CSN,PR03,SO2,0.524,ug/m3,automatico
2016-01-10,00:00:00,CSN,PR03,SO2,0.262,ug/m3,automatico
2016-01-11,01:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-11,02:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-11,03:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-11,04:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-11,05:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-11,06:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-11,07:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-11,08:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-11,09:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-11,10:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-11,11:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-11,12:00:00,CSN,PR03,SO2,0.524,ug/m3,automatico
2016-01-11,13:00:00,CSN,PR03,SO2,0.524,ug/m3,automatico
2016-01-11,14:00:00,CSN,PR03,SO2,1.834,ug/m3,automatico
2016-01-11,15:00:00,CSN,PR03,SO2,4.716,ug/m3,automatico
2016-01-11,16:00:00,CSN,PR03,SO2,4.716,ug/m3,automatico
2016-01-11,17:00:00,CSN,PR03,SO2,6.812,ug/m3,automatico
2016-01-11,18:00:00,CSN,PR03,SO2,9.17,ug/m3,automatico
2016-01-11,19:00:00,CSN,PR03,SO2,9.432,ug/m3,automatico
2016-01-11,20:00:00,CSN,PR03,SO2,7.598,ug/m3,automatico
2016-01-11,21:00:00,CSN,PR03,SO2,4.978,ug/m3,automatico
2016-01-11,22:00:00,CSN,PR03,SO2,3.406,ug/m3,automatico
2016-01-11,23:00:00,CSN,PR03,SO2,2.358,ug/m3,automatico
2016-01-11,00:00:00,CSN,PR03,SO2,0.786,ug/m3,automatico
2016-01-12,01:00:00,CSN,PR03,SO2,6.026,ug/m3,automatico
2016-01-12,02:00:00,CSN,PR03,SO2,1.048,ug/m3,automatico
2016-01-12,03:00:00,CSN,PR03,SO2,0.786,ug/m3,automatico
2016-01-12,04:00:00,CSN,PR03,SO2,12.838,ug/m3,automatico
2016-01-12,05:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-12,06:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-12,07:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-12,08:00:00,CSN,PR03,SO2,0.524,ug/m3,automatico
2016-01-12,09:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-12,10:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-12,11:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-12,12:00:00,CSN,PR03,SO2,0.262,ug/m3,automatico
2016-01-12,13:00:00,CSN,PR03,SO2,2.096,ug/m3,automatico
2016-01-12,14:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-12,15:00:00,CSN,PR03,SO2,0.524,ug/m3,automatico
2016-01-12,16:00:00,CSN,PR03,SO2,1.048,ug/m3,automatico
2016-01-12,17:00:00,CSN,PR03,SO2,14.934,ug/m3,automatico
2016-01-12,18:00:00,CSN,PR03,SO2,74.146,ug/m3,automatico
2016-01-12,19:00:00,CSN,PR03,SO2,106.11,ug/m3,automatico
2016-01-12,20:00:00,CSN,PR03,SO2,82.53,ug/m3,automatico
2016-01-12,21:00:00,CSN,PR03,SO2,21.222,ug/m3,automatico
2016-01-12,22:00:00,CSN,PR03,SO2,22.794,ug/m3,automatico
2016-01-12,23:00:00,CSN,PR03,SO2,8.122,ug/m3,automatico
2016-01-12,00:00:00,CSN,PR03,SO2,3.144,ug/m3,automatico
2016-01-13,01:00:00,CSN,PR03,SO2,4.716,ug/m3,automatico
2016-01-13,02:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-13,03:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-13,04:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-13,05:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-13,06:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-13,07:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-13,08:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-13,09:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-13,10:00:00,CSN,PR03,SO2,4.454,ug/m3,automatico
2016-01-13,11:00:00,CSN,PR03,SO2,2.096,ug/m3,automatico
2016-01-13,12:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-13,13:00:00,CSN,PR03,SO2,0.524,ug/m3,automatico
2016-01-13,14:00:00,CSN,PR03,SO2,1.834,ug/m3,automatico
2016-01-13,15:00:00,CSN,PR03,SO2,2.358,ug/m3,automatico
2016-01-13,16:00:00,CSN,PR03,SO2,4.192,ug/m3,automatico
2016-01-13,17:00:00,CSN,PR03,SO2,5.764,ug/m3,automatico
2016-01-13,18:00:00,CSN,PR03,SO2,101.394,ug/m3,automatico
2016-01-13,19:00:00,CSN,PR03,SO2,150.126,ug/m3,automatico
2016-01-13,20:00:00,CSN,PR03,SO2,111.35,ug/m3,automatico
2016-01-13,21:00:00,CSN,PR03,SO2,105.324,ug/m3,automatico
2016-01-13,22:00:00,CSN,PR03,SO2,94.844,ug/m3,automatico
2016-01-13,23:00:00,CSN,PR03,SO2,74.932,ug/m3,automatico
2016-01-13,00:00:00,CSN,PR03,SO2,30.916,ug/m3,automatico
2016-01-14,01:00:00,CSN,PR03,SO2,12.838,ug/m3,automatico
2016-01-14,02:00:00,CSN,PR03,SO2,28.296,ug/m3,automatico
2016-01-14,03:00:00,CSN,PR03,SO2,40.872,ug/m3,automatico
2016-01-14,04:00:00,CSN,PR03,SO2,20.436,ug/m3,automatico
2016-01-14,05:00:00,CSN,PR03,SO2,21.746,ug/m3,automatico
2016-01-14,06:00:00,CSN,PR03,SO2,10.742,ug/m3,automatico
2016-01-14,07:00:00,CSN,PR03,SO2,2.358,ug/m3,automatico
2016-01-14,08:00:00,CSN,PR03,SO2,5.24,ug/m3,automatico
2016-01-14,09:00:00,CSN,PR03,SO2,50.042,ug/m3,automatico
2016-01-14,10:00:00,CSN,PR03,SO2,37.728,ug/m3,automatico
2016-01-14,11:00:00,CSN,PR03,SO2,13.1,ug/m3,automatico
2016-01-14,12:00:00,CSN,PR03,SO2,17.554,ug/m3,automatico
2016-01-14,13:00:00,CSN,PR03,SO2,33.274,ug/m3,automatico
2016-01-14,14:00:00,CSN,PR03,SO2,25.414,ug/m3,automatico
2016-01-14,15:00:00,CSN,PR03,SO2,29.082,ug/m3,automatico
2016-01-14,16:00:00,CSN,PR03,SO2,26.986,ug/m3,automatico
2016-01-14,17:00:00,CSN,PR03,SO2,41.658,ug/m3,automatico
2016-01-14,18:00:00,CSN,PR03,SO2,70.74,ug/m3,automatico
2016-01-14,19:00:00,CSN,PR03,SO2,55.806,ug/m3,automatico
2016-01-14,20:00:00,CSN,PR03,SO2,58.95,ug/m3,automatico
2016-01-14,21:00:00,CSN,PR03,SO2,90.128,ug/m3,automatico
2016-01-14,22:00:00,CSN,PR03,SO2,39.562,ug/m3,automatico
2016-01-14,23:00:00,CSN,PR03,SO2,32.75,ug/m3,automatico
2016-01-14,00:00:00,CSN,PR03,SO2,35.632,ug/m3,automatico
2016-01-15,01:00:00,CSN,PR03,SO2,75.456,ug/m3,automatico
2016-01-15,02:00:00,CSN,PR03,SO2,69.43,ug/m3,automatico
2016-01-15,03:00:00,CSN,PR03,SO2,67.334,ug/m3,automatico
2016-01-15,04:00:00,CSN,PR03,SO2,62.356,ug/m3,automatico
2016-01-15,05:00:00,CSN,PR03,SO2,51.09,ug/m3,automatico
2016-01-15,06:00:00,CSN,PR03,SO2,35.37,ug/m3,automatico
2016-01-15,07:00:00,CSN,PR03,SO2,38.514,ug/m3,automatico
2016-01-15,08:00:00,CSN,PR03,SO2,42.444,ug/m3,automatico
2016-01-15,09:00:00,CSN,PR03,SO2,44.54,ug/m3,automatico
2016-01-15,10:00:00,CSN,PR03,SO2,54.496,ug/m3,automatico
2016-01-15,11:00:00,CSN,PR03,SO2,55.544,ug/m3,automatico
2016-01-15,12:00:00,CSN,PR03,SO2,67.334,ug/m3,automatico
2016-01-15,13:00:00,CSN,PR03,SO2,64.452,ug/m3,automatico
2016-01-15,14:00:00,CSN,PR03,SO2,69.954,ug/m3,automatico
2016-01-15,15:00:00,CSN,PR03,SO2,77.814,ug/m3,automatico
2016-01-15,16:00:00,CSN,PR03,SO2,97.726,ug/m3,automatico
2016-01-15,17:00:00,CSN,PR03,SO2,132.048,ug/m3,automatico
2016-01-15,18:00:00,CSN,PR03,SO2,225.32,ug/m3,automatico
2016-01-15,19:00:00,CSN,PR03,SO2,313.876,ug/m3,automatico
2016-01-15,20:00:00,CSN,PR03,SO2,314.4,ug/m3,automatico
2016-01-15,21:00:00,CSN,PR03,SO2,260.952,ug/m3,automatico
2016-01-15,22:00:00,CSN,PR03,SO2,200.168,ug/m3,automatico
2016-01-15,23:00:00,CSN,PR03,SO2,206.718,ug/m3,automatico
2016-01-15,00:00:00,CSN,PR03,SO2,95.892,ug/m3,automatico
