Código do IBGE;Código do Município;Município;Estado;Ano de Referência;Prestadores;Serviços;Natureza Jurídica;ES001 - População total atendida com esgotamento sanitário;ES002 - Quantidade de ligações ativas de esgotos;ES003 - Quantidade de economias ativas de esgotos;ES004 - Extensão da rede de esgotos;ES005 - Volume de esgotos coletado;ES006 - Volume de esgotos tratado;ES007 - Volume de esgotos faturado;ES008 - Quantidade de economias residenciais ativas de esgotos;ES009 - Quantidade de ligações totais de esgotos;ES012 - Volume de esgoto bruto exportado;ES013 - Volume de esgotos bruto importado;ES014 - Volume de esgoto importado tratado nas instalações do importador;ES015 - Volume de esgoto bruto exportado tratado nas instalações do importador;ES026 - População urbana atendida com esgotamento sanitário;ES028 - Consumo total de energia elétrica nos sistemas de esgotos;IN015_AE - Índice de coleta de esgoto;IN016_AE - Índice de tratamento de esgoto;IN021_AE - Extensão da rede de esgoto por ligação;IN024_AE - Índice de atendimento urbano de esgoto referido aos municípios atendidos com água;IN046_AE - Índice de esgoto tratado referido à água consumida;IN047_AE - Índice de atendimento urbano de esgoto referido aos municípios atendidos com esgoto;IN056_AE - Índice de atendimento total de esgoto referido aos municípios atendidos com água;IN059_AE - Índice de consumo de energia elétrica em sistemas de esgotamento sanitário
;270240;Delmiro Gouveia;AL;1999;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270240;Delmiro Gouveia;AL;1998;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água e Esgoto;;0;0;0;0;0;0;0;0;;;;;;;;;;;0;;0;;
;270240;Delmiro Gouveia;AL;1997;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270240;Delmiro Gouveia;AL;1996;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270240;Delmiro Gouveia;AL;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;270250;Dois Riachos;AL;1999;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270250;Dois Riachos;AL;1998;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270250;Dois Riachos;AL;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;270250;Dois Riachos;AL;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;270250;Dois Riachos;AL;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;270255;Estrela de Alagoas;AL;1999;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270255;Estrela de Alagoas;AL;1998;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270255;Estrela de Alagoas;AL;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;270255;Estrela de Alagoas;AL;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;270255;Estrela de Alagoas;AL;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;270260;Feira Grande;AL;1999;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270260;Feira Grande;AL;1998;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270260;Feira Grande;AL;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;270260;Feira Grande;AL;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;270260;Feira Grande;AL;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;270270;Feliz Deserto;AL;1999;;;;;;;;;;;;;;;;;;;;;;;;;;
;270270;Feliz Deserto;AL;1998;;;;;;;;;;;;;;;;;;;;;;;;;;
;270270;Feliz Deserto;AL;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;270270;Feliz Deserto;AL;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;270270;Feliz Deserto;AL;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;270280;Flexeiras;AL;1999;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270280;Flexeiras;AL;1998;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270280;Flexeiras;AL;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;270280;Flexeiras;AL;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;270280;Flexeiras;AL;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;270290;Girau do Ponciano;AL;1999;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270290;Girau do Ponciano;AL;1998;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270290;Girau do Ponciano;AL;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;270290;Girau do Ponciano;AL;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;270290;Girau do Ponciano;AL;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;270300;Ibateguara;AL;1999;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270300;Ibateguara;AL;1998;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270300;Ibateguara;AL;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;270300;Ibateguara;AL;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;270300;Ibateguara;AL;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;270310;Igaci;AL;1999;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270310;Igaci;AL;1998;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270310;Igaci;AL;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;270310;Igaci;AL;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;270310;Igaci;AL;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;270320;Igreja Nova;AL;1999;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270320;Igreja Nova;AL;1998;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270320;Igreja Nova;AL;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;270320;Igreja Nova;AL;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;270320;Igreja Nova;AL;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;270330;Inhapi;AL;1999;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270330;Inhapi;AL;1998;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270330;Inhapi;AL;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;270330;Inhapi;AL;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;270330;Inhapi;AL;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;270340;Jacaré dos Homens;AL;1999;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270340;Jacaré dos Homens;AL;1998;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270340;Jacaré dos Homens;AL;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;270340;Jacaré dos Homens;AL;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;270340;Jacaré dos Homens;AL;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;270350;Jacuípe;AL;1999;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270350;Jacuípe;AL;1998;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270350;Jacuípe;AL;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;270350;Jacuípe;AL;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;270350;Jacuípe;AL;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;270360;Japaratinga;AL;1999;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270360;Japaratinga;AL;1998;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270360;Japaratinga;AL;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;270360;Japaratinga;AL;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;270360;Japaratinga;AL;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;270370;Jaramataia;AL;1999;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270370;Jaramataia;AL;1998;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270370;Jaramataia;AL;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;270370;Jaramataia;AL;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;270370;Jaramataia;AL;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;270380;Joaquim Gomes;AL;1999;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270380;Joaquim Gomes;AL;1998;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270380;Joaquim Gomes;AL;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;270380;Joaquim Gomes;AL;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;270380;Joaquim Gomes;AL;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;270390;Jundiá;AL;1999;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270390;Jundiá;AL;1998;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270390;Jundiá;AL;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;270390;Jundiá;AL;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;270390;Jundiá;AL;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;270400;Junqueiro;AL;1999;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270400;Junqueiro;AL;1998;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270400;Junqueiro;AL;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;270400;Junqueiro;AL;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;270400;Junqueiro;AL;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;270410;Lagoa da Canoa;AL;1999;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270410;Lagoa da Canoa;AL;1998;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270410;Lagoa da Canoa;AL;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;270410;Lagoa da Canoa;AL;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;270410;Lagoa da Canoa;AL;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;270420;Limoeiro de Anadia;AL;1999;;;;;;;;;;;;;;;;;;;;;;;;;;
;270420;Limoeiro de Anadia;AL;1998;;;;;;;;;;;;;;;;;;;;;;;;;;
;270420;Limoeiro de Anadia;AL;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;270420;Limoeiro de Anadia;AL;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;270420;Limoeiro de Anadia;AL;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;270430;Maceió;AL;1999;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água e Esgoto;;195.726;27.770;53.812;237;10.620,00;10.620,00;10.620,00;53.812;;;;;;;;;100;;26,95;;26,95;;
;270430;Maceió;AL;1998;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água e Esgoto;;160.007;23.673;43.470;237;7.902,00;7.902,00;10.590,00;36.119;;;;;;;;;100;;22,6;;22,6;;
;270430;Maceió;AL;1997;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água e Esgoto;;171.379;24.304;47.108;236;10.950,00;;10.807,65;38.686;;;;;;;;43,1;;9,71;24,85;;;;
;270430;Maceió;AL;1996;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água e Esgoto;;178.446;26.620;49.193;236;10.220,00;;10.585,00;40.281;;;;;;;;18,54;;8,87;26,72;;;;
;270430;Maceió;AL;1995;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;270440;Major Isidoro;AL;1999;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270440;Major Isidoro;AL;1998;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270440;Major Isidoro;AL;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;270440;Major Isidoro;AL;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;270440;Major Isidoro;AL;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;270450;Maragogi;AL;1999;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270450;Maragogi;AL;1998;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270450;Maragogi;AL;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;270450;Maragogi;AL;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;270450;Maragogi;AL;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;270460;Maravilha;AL;1999;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270460;Maravilha;AL;1998;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270460;Maravilha;AL;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;270460;Maravilha;AL;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;270460;Maravilha;AL;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;270470;Marechal Deodoro;AL;1999;[27047011] Serviço Autônomo de Água e Esgoto - SAAE;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;270470;Marechal Deodoro;AL;1998;[27047011] Serviço Autônomo de Água e Esgoto - SAAE;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270470;Marechal Deodoro;AL;1997;[27047011] Serviço Autônomo de Água e Esgoto - SAAE;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270470;Marechal Deodoro;AL;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;270470;Marechal Deodoro;AL;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;270480;Maribondo;AL;1999;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270480;Maribondo;AL;1998;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270480;Maribondo;AL;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;270480;Maribondo;AL;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;270480;Maribondo;AL;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;270490;Mar Vermelho;AL;1999;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270490;Mar Vermelho;AL;1998;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270490;Mar Vermelho;AL;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;270490;Mar Vermelho;AL;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;270490;Mar Vermelho;AL;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;270500;Mata Grande;AL;1999;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270500;Mata Grande;AL;1998;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270500;Mata Grande;AL;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;270500;Mata Grande;AL;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;270500;Mata Grande;AL;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;270510;Matriz de Camaragibe;AL;1999;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270510;Matriz de Camaragibe;AL;1998;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270510;Matriz de Camaragibe;AL;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;270510;Matriz de Camaragibe;AL;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;270510;Matriz de Camaragibe;AL;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;270520;Messias;AL;1999;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270520;Messias;AL;1998;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270520;Messias;AL;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;270520;Messias;AL;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;270520;Messias;AL;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;270530;Minador do Negrão;AL;1999;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270530;Minador do Negrão;AL;1998;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270530;Minador do Negrão;AL;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;270530;Minador do Negrão;AL;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;270530;Minador do Negrão;AL;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;270540;Monteirópolis;AL;1999;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270540;Monteirópolis;AL;1998;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270540;Monteirópolis;AL;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;270540;Monteirópolis;AL;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;270540;Monteirópolis;AL;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;270550;Murici;AL;1999;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270550;Murici;AL;1998;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270550;Murici;AL;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;270550;Murici;AL;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;270550;Murici;AL;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;270560;Novo Lino;AL;1999;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270560;Novo Lino;AL;1998;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270560;Novo Lino;AL;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;270560;Novo Lino;AL;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;270560;Novo Lino;AL;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;270570;Olho D ÁGUA das Flores;AL;1999;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270570;Olho D ÁGUA das Flores;AL;1998;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270570;Olho D ÁGUA das Flores;AL;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;270570;Olho D ÁGUA das Flores;AL;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;270570;Olho D ÁGUA das Flores;AL;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;270580;Olho D ÁGUA do Casado;AL;1999;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270580;Olho D ÁGUA do Casado;AL;1998;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270580;Olho D ÁGUA do Casado;AL;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;270580;Olho D ÁGUA do Casado;AL;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;270580;Olho D ÁGUA do Casado;AL;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;270590;Olho D ÁGUA Grande;AL;1999;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270590;Olho D ÁGUA Grande;AL;1998;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270590;Olho D ÁGUA Grande;AL;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;270590;Olho D ÁGUA Grande;AL;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;270590;Olho D ÁGUA Grande;AL;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;270600;Olivença;AL;1999;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270600;Olivença;AL;1998;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270600;Olivença;AL;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;270600;Olivença;AL;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;270600;Olivença;AL;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;270610;Ouro Branco;AL;1999;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270610;Ouro Branco;AL;1998;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270610;Ouro Branco;AL;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;270610;Ouro Branco;AL;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;270610;Ouro Branco;AL;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;270620;Palestina;AL;1999;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270620;Palestina;AL;1998;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270620;Palestina;AL;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;270620;Palestina;AL;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;270620;Palestina;AL;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;270630;Palmeira dos Índios;AL;1999;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270630;Palmeira dos Índios;AL;1998;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água e Esgoto;;0;0;0;0;0;0;0;0;;;;;;;;;;;0;;0;;
;270630;Palmeira dos Índios;AL;1997;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270630;Palmeira dos Índios;AL;1996;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270630;Palmeira dos Índios;AL;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;270640;Pão de Açúcar;AL;1999;[27064011] Serviço Autônomo de Água e Esgoto - SAAE;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;270640;Pão de Açúcar;AL;1998;[27064011] Serviço Autônomo de Água e Esgoto - SAAE | [27043000] Companhia de Saneamento de Alagoas - CASAL;Água | Água;;;0;0;0;0;0;0;0;0;;;;;;0;;;;;;;;
;270640;Pão de Açúcar;AL;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;270640;Pão de Açúcar;AL;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;270640;Pão de Açúcar;AL;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;270642;Pariconha;AL;1999;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270642;Pariconha;AL;1998;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270642;Pariconha;AL;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;270642;Pariconha;AL;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;270642;Pariconha;AL;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;270644;Paripueira;AL;1999;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270644;Paripueira;AL;1998;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270644;Paripueira;AL;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;270644;Paripueira;AL;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;270644;Paripueira;AL;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;270650;Passo de Camaragibe;AL;1999;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270650;Passo de Camaragibe;AL;1998;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270650;Passo de Camaragibe;AL;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;270650;Passo de Camaragibe;AL;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;270650;Passo de Camaragibe;AL;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;270660;Paulo Jacinto;AL;1999;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270660;Paulo Jacinto;AL;1998;[27043000] Companhia de Saneamento de Alagoas - CASAL;Água;;;;;;;;;;;;;;;;;;;;;;;;
;270660;Paulo Jacinto;AL;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;270660;Paulo Jacinto;AL;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;270660;Paulo Jacinto;AL;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;270670;Penedo;AL;1999;[27067011] Serviço Autônomo de Água e Esgoto - SAAE;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;270670;Penedo;AL;1998;;;;;;;;;;;;;;;;;;;;;;;;;;
;270670;Penedo;AL;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;270670;Penedo;AL;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
