Código do IBGE;Código do Município;Município;Estado;Ano de Referência;Prestadores;Serviços;Natureza Jurídica;ES001 - População total atendida com esgotamento sanitário;ES002 - Quantidade de ligações ativas de esgotos;ES003 - Quantidade de economias ativas de esgotos;ES004 - Extensão da rede de esgotos;ES005 - Volume de esgotos coletado;ES006 - Volume de esgotos tratado;ES007 - Volume de esgotos faturado;ES008 - Quantidade de economias residenciais ativas de esgotos;ES009 - Quantidade de ligações totais de esgotos;ES012 - Volume de esgoto bruto exportado;ES013 - Volume de esgotos bruto importado;ES014 - Volume de esgoto importado tratado nas instalações do importador;ES015 - Volume de esgoto bruto exportado tratado nas instalações do importador;ES026 - População urbana atendida com esgotamento sanitário;ES028 - Consumo total de energia elétrica nos sistemas de esgotos;IN015_AE - Índice de coleta de esgoto;IN016_AE - Índice de tratamento de esgoto;IN021_AE - Extensão da rede de esgoto por ligação;IN024_AE - Índice de atendimento urbano de esgoto referido aos municípios atendidos com água;IN046_AE - Índice de esgoto tratado referido à água consumida;IN047_AE - Índice de atendimento urbano de esgoto referido aos municípios atendidos com esgoto;IN056_AE - Índice de atendimento total de esgoto referido aos municípios atendidos com água;IN059_AE - Índice de consumo de energia elétrica em sistemas de esgotamento sanitário
;420765;Iporã do Oeste;SC;2000;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420768;Ipuaçu;SC;2004;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420768;Ipuaçu;SC;2003;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420768;Ipuaçu;SC;2002;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420768;Ipuaçu;SC;2001;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420768;Ipuaçu;SC;2000;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420770;Ipumirim;SC;2004;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420770;Ipumirim;SC;2003;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420770;Ipumirim;SC;2002;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420770;Ipumirim;SC;2001;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420770;Ipumirim;SC;2000;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420775;Iraceminha;SC;2004;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420775;Iraceminha;SC;2003;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420775;Iraceminha;SC;2002;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420775;Iraceminha;SC;2001;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420775;Iraceminha;SC;2000;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420780;Irani;SC;2004;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420780;Irani;SC;2003;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420780;Irani;SC;2002;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420780;Irani;SC;2001;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420780;Irani;SC;2000;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420785;Irati;SC;2004;;;;;;;;;;;;;;;;;;;;;;;;;;
;420785;Irati;SC;2003;;;;;;;;;;;;;;;;;;;;;;;;;;
;420785;Irati;SC;2002;;;;;;;;;;;;;;;;;;;;;;;;;;
;420785;Irati;SC;2001;;;;;;;;;;;;;;;;;;;;;;;;;;
;420785;Irati;SC;2000;;;;;;;;;;;;;;;;;;;;;;;;;;
;420790;Irineópolis;SC;2004;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420790;Irineópolis;SC;2003;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420790;Irineópolis;SC;2002;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420790;Irineópolis;SC;2001;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420790;Irineópolis;SC;2000;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420800;Itá;SC;2004;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água e Esgoto;;0;0;0;0;0;0;0;0;0;;;;;0;0;0;;;0;0;0;0;
;420800;Itá;SC;2003;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;420800;Itá;SC;2002;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;420800;Itá;SC;2001;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420800;Itá;SC;2000;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420810;Itaiópolis;SC;2004;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420810;Itaiópolis;SC;2003;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420810;Itaiópolis;SC;2002;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420810;Itaiópolis;SC;2001;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420810;Itaiópolis;SC;2000;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420820;Itajaí;SC;2004;;;;;;;;;;;;;;;;;;;;;;;;;;
;420820;Itajaí;SC;2003;[42082040] PREFEITURA MUNICIPAL DE ITAJAÍ - PMI;Res. Sólidos;;;;;;;;;;;;;;;;;;;;;;;;
;420820;Itajaí;SC;2002;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420820;Itajaí;SC;2001;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420820;Itajaí;SC;2000;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420830;Itapema;SC;2004;;;;;;;;;;;;;;;;;;;;;;;;;;
;420830;Itapema;SC;2003;;;;;;;;;;;;;;;;;;;;;;;;;;
;420830;Itapema;SC;2002;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420830;Itapema;SC;2001;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420830;Itapema;SC;2000;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420840;Itapiranga;SC;2004;[42084011] Prefeitura Municipal de Itapiranga - PMI;Água e Esgoto;;5.565;1.349;1.349;28,3;280;0;280;1.257;1.349;;;;;5.565;;22,95;0;20,8;100;0;100;41,43;
;420840;Itapiranga;SC;2003;[42084011] Prefeitura Municipal de Itapiranga - PMI;Água e Esgoto;;5.550;1.334;1.334;27,5;219;0;219;1.242;1.334;;;;;5.550;0;18,82;0;20,18;100;0;100;40,64;0
;420840;Itapiranga;SC;2002;[42084011] Prefeitura Municipal de Itapiranga - PMI;Água e Esgoto;;4.780;1.322;1.322;26,1;328,8;0;328,8;1.215;1.322;;;;;4.780;;40;0;20,71;90,31;0;90,31;34,72;
;420840;Itapiranga;SC;2001;[42084011] Prefeitura Municipal de Itapiranga - PMI;Água e Esgoto;;4.780;1.198;1.198;26,1;245;0;245;1.091;1.198;;;;;4.780;;;0;21,84;89,75;;89,75;34,51;
;420840;Itapiranga;SC;2000;[42084011] Prefeitura Municipal de Itapiranga - PMI;Água e Esgoto;;4.748;1.187;1.709;26;241,19;0;0;1.604;1.187;;;;;;;;0;;88,22;;88,22;;
;420845;Itapoá;SC;2004;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420845;Itapoá;SC;2003;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420845;Itapoá;SC;2002;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420845;Itapoá;SC;2001;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420845;Itapoá;SC;2000;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420850;Ituporanga;SC;2004;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420850;Ituporanga;SC;2003;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420850;Ituporanga;SC;2002;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420850;Ituporanga;SC;2001;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420850;Ituporanga;SC;2000;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420860;Jaborá;SC;2004;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420860;Jaborá;SC;2003;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420860;Jaborá;SC;2002;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420860;Jaborá;SC;2001;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420860;Jaborá;SC;2000;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420870;Jacinto Machado;SC;2004;;;;;;;;;;;;;;;;;;;;;;;;;;
;420870;Jacinto Machado;SC;2003;;;;;;;;;;;;;;;;;;;;;;;;;;
;420870;Jacinto Machado;SC;2002;;;;;;;;;;;;;;;;;;;;;;;;;;
;420870;Jacinto Machado;SC;2001;;;;;;;;;;;;;;;;;;;;;;;;;;
;420870;Jacinto Machado;SC;2000;;;;;;;;;;;;;;;;;;;;;;;;;;
;420880;Jaguaruna;SC;2004;;;;;;;;;;;;;;;;;;;;;;;;;;
;420880;Jaguaruna;SC;2003;;;;;;;;;;;;;;;;;;;;;;;;;;
;420880;Jaguaruna;SC;2002;;;;;;;;;;;;;;;;;;;;;;;;;;
;420880;Jaguaruna;SC;2001;;;;;;;;;;;;;;;;;;;;;;;;;;
;420880;Jaguaruna;SC;2000;;;;;;;;;;;;;;;;;;;;;;;;;;
;420890;Jaraguá do Sul;SC;2004;[42089011] Serviço Autônomo Municipal de Água e Esgoto - SAMAE;Água e Esgoto;;51.500;8.421;11.747;228,7;1.309,20;1.309,20;1.309,20;11.286;8.857;;;;;51.500;611,8;24,89;100;27,37;46,53;24,89;46,53;41,31;0,47
;420890;Jaraguá do Sul;SC;2003;[42089011] Serviço Autônomo Municipal de Água e Esgoto - SAMAE;Água e Esgoto;;40.300;7.427;7.427;217;866;866;866;7.427;7.427;;;;;40.300;380;16,94;100;36,76;38,4;16,94;38,4;34,1;0,44
;420890;Jaraguá do Sul;SC;2002;[42089011] Serviço Autônomo Municipal de Água e Esgoto - SAMAE;Água e Esgoto;;102.204;3.453;3.453;183;660;660;660;3.453;3.453;;;;;102.204;;13,02;100;75,96;100;13,02;100;88,78;
;420890;Jaraguá do Sul;SC;2001;[42089011] Serviço Autônomo Municipal de Água e Esgoto - SAMAE;Água e Esgoto;;4.613;1.247;1.247;174;;;;1.247;1.247;;;;;4.613;;;;139,53;4,63;;4,63;4,11;
;420890;Jaraguá do Sul;SC;2000;[42089011] Serviço Autônomo Municipal de Água e Esgoto - SAMAE;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;420895;Jardinópolis;SC;2004;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420895;Jardinópolis;SC;2003;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420895;Jardinópolis;SC;2002;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420895;Jardinópolis;SC;2001;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420895;Jardinópolis;SC;2000;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420900;Joaçaba;SC;2004;[42090011] Serviço Intermunicipal de Água e Esgoto - SIMAE;Água e Esgoto;;8.587;1.679;3.161;26,5;126,6;126,6;126,6;2.321;1.738;;;;;8.587;35;9,62;100;16,06;38,56;9,62;38,56;34,75;0,28
;420900;Joaçaba;SC;2003;[42090011] Serviço Intermunicipal de Água e Esgoto - SIMAE;Água e Esgoto;;7.640;1.531;2.785;27,3;116;116;116;2.065;1.612;;;;;7.640;30;9,06;100;16,94;34,67;9,06;34,67;31,24;0,26
;420900;Joaçaba;SC;2002;[42090011] Serviço Intermunicipal de Água e Esgoto - SIMAE;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;420900;Joaçaba;SC;2001;;;;;;;;;;;;;;;;;;;;;;;;;;
;420900;Joaçaba;SC;2000;;;;;;;;;;;;;;;;;;;;;;;;;;
;420910;Joinville;SC;2004;[42091011] Companhia Águas de Joinville - CAJ;Água e Esgoto;;70.000;10.305;20.911;200;5.909,80;5.909,80;3.890,00;15.732;10.305;;;;;70.000;;29,95;100;18,08;15,16;29,95;15,16;14,65;
;420910;Joinville;SC;2003;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água e Esgoto;;52.966;10.185;20.243;170,5;3.181,30;3.181,30;3.872,30;15.220;10.185;;;;;52.966;37,2;15,58;100;16,83;11,88;15,58;11,88;11,48;0,01
;420910;Joinville;SC;2002;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água e Esgoto;;52.315;10.075;19.985;170,5;3.072,90;3.072,90;3.811,00;15.033;10.075;;;;;52.315;;15,65;100;17,2;11,94;15,65;11,94;11,53;
;420910;Joinville;SC;2001;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água e Esgoto;;46.959;9.750;17.496;170,5;2.493,60;2.493,60;3.256,00;13.494;9.750;;;;;46.959;;13,57;100;17,2;10,9;13,57;10,9;10,53;
;420910;Joinville;SC;2000;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água e Esgoto;;39.932;9.651;15.717;164,89;2.648,50;2.648,50;3.281,30;11.920;;;;;;;;;100;;9,62;;9,62;;
;420915;José Boiteux;SC;2004;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420915;José Boiteux;SC;2003;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420915;José Boiteux;SC;2002;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420915;José Boiteux;SC;2001;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420915;José Boiteux;SC;2000;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420917;Jupiá;SC;2004;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420917;Jupiá;SC;2003;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420917;Jupiá;SC;2002;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420917;Jupiá;SC;2001;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420917;Jupiá;SC;2000;;;;;;;;;;;;;;;;;;;;;;;;;;
;420920;Lacerdópolis;SC;2004;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420920;Lacerdópolis;SC;2003;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420920;Lacerdópolis;SC;2002;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420920;Lacerdópolis;SC;2001;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420920;Lacerdópolis;SC;2000;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420930;Lages;SC;2004;[42093040] Secretaria Municipal de Meio Ambiente e Serviços Públicos - SEMMASP;Res. Sólidos;;;;;;;;;;;;;;;;;;;;;;;;
;420930;Lages;SC;2003;[42093040] Secretaria Municipal de Meio Ambiente e Serviços Públicos - SEMMASP;Res. Sólidos;;;;;;;;;;;;;;;;;;;;;;;;
;420930;Lages;SC;2002;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água e Esgoto;;20.133;3.726;6.851;51;770;770;1.001,20;5.516;3.726;;;;;20.133;;14,27;100;9,29;12,86;14,27;12,86;12,52;
;420930;Lages;SC;2001;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água e Esgoto;;19.564;3.536;6.653;16,5;778,59;778,59;1.034,59;5.360;3.536;;;;;19.564;;14,68;100;8,31;12,66;14,68;12,66;12,33;
;420930;Lages;SC;2000;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água e Esgoto;;18.703;3.674;6.848;42,29;831;0;1.085,59;5.501;;;;;;;;;0;;12,18;;12,18;;
;420940;Laguna;SC;2004;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água e Esgoto;;10.909;1.686;3.811;7;408,3;163,3;520,6;3.276;1.686;;;;;10.909;0;27,51;40;4,15;28,43;11;28,43;22,28;0
;420940;Laguna;SC;2003;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;420940;Laguna;SC;2002;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;420940;Laguna;SC;2001;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;420940;Laguna;SC;2000;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;420945;Lajeado Grande;SC;2004;;;;;;;;;;;;;;;;;;;;;;;;;;
;420945;Lajeado Grande;SC;2003;;;;;;;;;;;;;;;;;;;;;;;;;;
;420945;Lajeado Grande;SC;2002;;;;;;;;;;;;;;;;;;;;;;;;;;
;420945;Lajeado Grande;SC;2001;;;;;;;;;;;;;;;;;;;;;;;;;;
;420945;Lajeado Grande;SC;2000;;;;;;;;;;;;;;;;;;;;;;;;;;
;420950;Laurentino;SC;2004;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420950;Laurentino;SC;2003;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420950;Laurentino;SC;2002;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420950;Laurentino;SC;2001;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420950;Laurentino;SC;2000;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420960;Lauro Muller;SC;2004;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420960;Lauro Muller;SC;2003;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420960;Lauro Muller;SC;2002;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420960;Lauro Muller;SC;2001;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420960;Lauro Muller;SC;2000;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420970;Lebon Régis;SC;2004;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420970;Lebon Régis;SC;2003;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420970;Lebon Régis;SC;2002;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420970;Lebon Régis;SC;2001;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420970;Lebon Régis;SC;2000;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420980;Leoberto Leal;SC;2004;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420980;Leoberto Leal;SC;2003;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420980;Leoberto Leal;SC;2002;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420980;Leoberto Leal;SC;2001;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420980;Leoberto Leal;SC;2000;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420985;Lindóia do Sul;SC;2004;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420985;Lindóia do Sul;SC;2003;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420985;Lindóia do Sul;SC;2002;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420985;Lindóia do Sul;SC;2001;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420985;Lindóia do Sul;SC;2000;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420990;Lontras;SC;2004;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420990;Lontras;SC;2003;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420990;Lontras;SC;2002;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420990;Lontras;SC;2001;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;420990;Lontras;SC;2000;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;421000;Luiz Alves;SC;2004;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;421000;Luiz Alves;SC;2003;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;421000;Luiz Alves;SC;2002;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;421000;Luiz Alves;SC;2001;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;421000;Luiz Alves;SC;2000;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;421003;Luzerna;SC;2004;[42090011] Serviço Intermunicipal de Água e Esgoto - SIMAE;Água e Esgoto;;666;158;193;3,8;10,4;10,4;10,4;180;158;;;;;666;6,9;4,62;100;24,05;16,43;4,62;16,43;11,69;0,66
;421003;Luzerna;SC;2003;[42090011] Serviço Intermunicipal de Água e Esgoto - SIMAE;Água;;;;;;;;;;;;;;;;;;;;;;;;
;421003;Luzerna;SC;2002;[42090011] Serviço Intermunicipal de Água e Esgoto - SIMAE;Água;;;;;;;;;;;;;;;;;;;;;;;;
;421003;Luzerna;SC;2001;;;;;;;;;;;;;;;;;;;;;;;;;;
;421003;Luzerna;SC;2000;;;;;;;;;;;;;;;;;;;;;;;;;;
;421005;Macieira;SC;2004;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;421005;Macieira;SC;2003;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;421005;Macieira;SC;2002;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;421005;Macieira;SC;2001;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
;421005;Macieira;SC;2000;[42054000] Companhia Catarinense de Águas e Saneamento - CASAN;Água;;;;;;;;;;;;;;;;;;;;;;;;
